,tweet,favourite_count,retweet_count,created_at
3716,AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/MUKXQz6uaH,9,1,2021-05-10 15:05:07
3717,Being Stalked With An AirTag? Here's What To Do - https://t.co/CXPpoVr0mS https://t.co/ip94gItdWx,0,0,2021-05-10 15:04:51
3718,Hacker claims to modify AirTag so it points to wrong website when scanned https://t.co/67j7EFMsE5,0,0,2021-05-10 15:04:19
3719,@Bellroy Hope you all are working on AirTag slim wallets 😀,0,0,2021-05-10 15:04:15
3720,Being Stalked With An AirTag? Here's What To Do - https://t.co/CXPpoVr0mS https://t.co/9h06AC3Uag,0,0,2021-05-10 15:04:11
3721,@apple. Please add #AirTag technology to the MagSafe Wallet,0,0,2021-05-10 15:04:06
3722,"Why Apple's new AirTag is a no-brainer purchase
https://t.co/Emk1DGHXOH",1,0,2021-05-10 15:04:03
3723,New Apple AirTag Leather Key Ring - Baltic Blue @amazon #AppleAirTag #apple #AppleAirTagkeyRing https://t.co/29uSkd5q5d,0,0,2021-05-10 15:03:29
3724,Apple AirTag Spills Its Secrets https://t.co/p1NJckRdfN,147,39,2021-05-10 15:02:51
3725,Hacker claims to modify AirTag so it points to wrong website when scanned via @mashable https://t.co/vB2DkwsHwo,1,0,2021-05-10 15:01:49
3726,Researcher claims to hack AirTag so it points to wrong website when scanned - https://t.co/pCGUdUMl3Q https://t.co/8spjXjwK1S,0,0,2021-05-10 15:01:36
3727,"AirTag Teardown: Yeah, This Tracks - iFixit https://t.co/LF4r185flF",0,0,2021-05-10 15:01:31
3728,Researcher claims to hack AirTag so it points to wrong website when scanned https://t.co/3DsBcBLBSy #FaithDrivenVentureCapital #FaithDrivenInvestors #FaithDrivenEntrepreneurs,0,1,2021-05-10 15:00:35
3729,"AirTag hacked and reprogrammed by security researcher @Apple @AppleSupport 
#AirTag #Hacked #privacy https://t.co/o8CdzGCy2l https://t.co/BpHiMKV5cB",1,0,2021-05-10 15:00:28
3730,Winstons airtag key chain case is taking forever to come !,0,0,2021-05-10 15:00:26
3731,Spigen Confirms New Airtag Accessories With Plans for a Full Collection in the Works https://t.co/xFcUtFaKhr https://t.co/5qadcItWcX,1,0,2021-05-10 15:00:22
3732,"Brain genius hacks an #Apple #AirTag… but don’t panic…..

https://t.co/8IzgoAljlq",4,0,2021-05-10 15:00:05
3733,New Apple AirTag $29.00 #amazon #AppleAirTag #apple https://t.co/qKlNiHVdKP,0,0,2021-05-10 14:59:49
3734,@ThelPhone12 @AirTag_ I already have one,0,0,2021-05-10 14:59:40
3735,@NoahTheAppleFan @AirTag_ Here you go https://t.co/cDWShtNyCI,0,0,2021-05-10 14:58:25
3736,@NoahTheAppleFan @ThelPhone12 fuck,2,0,2021-05-10 14:58:20
3737,@AirTag_ @ThelPhone12 Getting the drill,0,0,2021-05-10 14:58:00
3738,Hacker claims to modify AirTag so it points to wrong website when scanned https://t.co/dE79Cn9fXB https://t.co/vi8bqBHYkw,0,0,2021-05-10 14:57:35
3739,Hacker claims to modify AirTag so it points to wrong website when scanned https://t.co/cNi4WAAbnm https://t.co/8qjn4m92Nj,0,0,2021-05-10 14:57:34
3740,Can an iPhone in a speeding car help find a 'lost' AirTag? https://t.co/1c1lf7I3PU #technology #womenintech #technie,0,0,2021-05-10 14:57:22
3741,"Hacker claims to modify AirTag so it points to wrong website when scanned. That didn't take very long. A German researcher claims to have hacked Apple's new item tracker, the AirTag.
The researcher, known on Twitter as @stacksmashing, shared a video... https://t.co/M6VBm3eajF https://t.co/8EzmC4frW4",0,0,2021-05-10 14:57:05
3742,Being Stalked With An AirTag? Here's What To Do - https://t.co/1oDZsKCRn9,0,0,2021-05-10 14:55:52
3743,"#Apple #Tech Hacker claims to modify AirTag so it points to wrong website when scanned: That didn't take very long. A German researcher claims to have hacked Apple's new item tracker, the AirTag. The… https://t.co/maNnL53sCP  | https://t.co/bIdLpql6Rr  | https://t.co/mfR4u1I3JG https://t.co/d1bHXmVX7D",0,0,2021-05-10 14:55:37
3744,Hacker claims to modify AirTag so it points to wrong website when scanned https://t.co/pDIXoAd7Fh,0,0,2021-05-10 14:55:14
3745,@Samsung_par0dy @UniverseIce sure,1,0,2021-05-10 14:55:01
3746,@AirTag_ @ThelPhone12 I'll make you have one,2,0,2021-05-10 14:54:36
3747,@ThelPhone12 AirTag? 😁,1,0,2021-05-10 14:52:51
3748,@ThelPhone12 Thank god I don’t have a lightning port,9,0,2021-05-10 14:52:33
3749,"Security researcher claims Apple AirTag hacked https://t.co/rp7uEgzl8j

For video news and more, download the editorji app- https://t.co/nuZpdKZETm https://t.co/rp7uEgzl8j",0,0,2021-05-10 14:52:20
3750,"What this amazing AirTag feature could mean for the future … (via @mattcassinelli) 

https://t.co/HzKKSptglc",11,3,2021-05-10 14:51:53
3751,"AirTag Already Hacked And Reprogrammed: Apple's Bluetooth trackers have already been dismantled, and now a hacker is setting out to extract more secrets from the AirTag. 🤦🏻‍♀️ Macworld UK https://t.co/9pWkWDVihG",3,1,2021-05-10 14:49:34
3752,"@Obacruze @SMiTHiE___ If you see this, kindly help me retweet❤️
Premium cloned Apple products

Airpod 2  🏷️20k
Airpod Pro 🏷️30k
Airtag  🏷️30k
Magsafe  🏷️15k

DM or Whatsapp: https://t.co/WhiOgmkdU0 https://t.co/bBmDantPdN",9,2,2021-05-10 14:46:54
3753,Apple’s AirTag trackers made it frighteningly easy to ‘stalk’ me https://t.co/oQVyduZvSQ via @seattletimes,0,0,2021-05-10 14:46:47
3754,"New reply to “Apple Releases iOS 14.5 and iPadOS 14.5; Bringing Accessibility Fixes, Support for AirTag, Privacy Enhancements, and More” (Blog Post) https://t.co/81H0wDA1wz",0,0,2021-05-10 14:46:35
3755,@finjassauer I SWEAR TO GOD-,1,0,2021-05-10 14:45:56
3756,AirTag hacked for the first time by security researcher [Video] - 9to5Mac https://t.co/MrOtOhvjA9 by @joseadorno,0,0,2021-05-10 14:41:59
3757,"@davemark ....people are going to use AirTag for truly horrible things, aren't they.",2,0,2021-05-10 14:41:49
3758,The #Apple #AirTags  have already been hacked: Here is what happened.  #databreach #privacy #applenews  https://t.co/hPGNb7agXz,0,2,2021-05-10 14:41:40
3759,#Apple #AirTag #hacked for the first time: https://t.co/Osru4eMFU2,1,0,2021-05-10 14:39:47
3760,New reply to “AirTag Accessories” (Forum Topic) https://t.co/VGm7P96lCN,0,0,2021-05-10 14:39:07
3761,AirTag hacked for the first time by security researcher https://t.co/EOppLLFCLp,0,0,2021-05-10 14:39:01
3762,"Dear twitter friends, I am asking for a students: is there anybody working at the intersection of UWB, security and privacy? It could be researchers of all walks, regulators, activists?
Airtag stuff is relevant, but not only.
Thank you!",7,9,2021-05-10 14:36:52
3763,Got an Apple AirTag? Here's how to use AirTags to keep track of your important items. https://t.co/booMZZqMpY,0,0,2021-05-10 14:36:49
3764,"@frankInnovacion @applesfera @iFixit @9to5mac @MxApple @Apple We noticed about that, but the purpose of those magnets isn't clear enough to note. They're not there to place the AirTag in a metallic surface, nor any accessory, it's got probably something to do with its antennae.",1,1,2021-05-10 14:34:38
3765,I think it’s for sure possible to develop MUCH cheaper and MUCH more functional wifi device … FOR MORE THINGS with EXTRA benefits including SAVING LIFE and EARNINGS for everyone in the world 🌎 #xyo #xiomi #xyoblockchain #sentinel #coinapp 🚹📶🌐 https://t.co/Q8RM1Gr8OY,3,2,2021-05-10 14:31:14
3766,Brain genius hacks an Apple AirTag… but don’t panic https://t.co/11AucK5f1x,0,0,2021-05-10 14:31:13
3767,#Apple #AirTag #hacked for the first time! https://t.co/4mBZzUWTc6,0,0,2021-05-10 14:30:04
3768,Tile looks set to become a better AirTag rival - but only in the US https://t.co/17gnWtzfEi [@TechRadar],0,0,2021-05-10 14:30:00
3769,"all I know is that, in quest for a solution, Apple found a problem. If you're an iPhone 6, 7, 8, 9 and X users, please don't buy the Airtag, it's not compatible with your phone😅. Only those using iPhone 11 and above can make use of it. An Apple Airtag is ₦11,000 Irè ọ!",1,0,2021-05-10 14:29:36
3770,"Apple will tell you not to worry should in case someone's else Airtag finds it way to your custody, that your iPhone would detect it.
 Bad news! That still won't stop you from being tracked. I don't know the kind of measures or algorithm Apple will implement to solve this...",1,0,2021-05-10 14:29:35
3771,"...or  rebrand it as a fancy key-holder  and boom, the surveillance begins.  Mind you, the Airtag is waterproof, it can withstand a very cold temperature too, and the battery ls designed to run for a year.",0,0,2021-05-10 14:29:35
3772,"My take, this is a cool innovation from Apple, but it already has its implications and complications, this can be use to monitor a third-party, provided the Airtag is carefully planted in a way that wouldn't be noticed. As for me, I can just put in a lady's purse...",0,0,2021-05-10 14:29:34
3773,"Here's an Apple Airtag. A small tracking device that can be used to find lost items or better still keep track of an item movement provided the tag is attached to the item. The tag can be used as key-holder, it can be put in your wallet... https://t.co/c5flFePIZ1",4,1,2021-05-10 14:29:27
3774,Apple's AirTags raise child safety concerns over user removable batteries: https://t.co/ZcFDHXgkUJ @Apple certainly could've made them in some shape or size that just wouldn't fit in a child's little mouth or *greatly discourage* toddlers or pets from putting them in their mouths,0,0,2021-05-10 14:29:20
3775,Airtag Disponible https://t.co/evWNRVWLce,1,0,2021-05-10 14:27:22
3776,AirTag hacked for the first time by security researcher https://t.co/di0kcOyUzi,0,0,2021-05-10 14:26:21
3777,It’s Already Possible To Hack An AirTag To Display A Custom URL When Lost https://t.co/chhE2ECkwM,0,0,2021-05-10 14:26:07
3778,Love the sounds ❤️ 🎶 #AirTag 🔑 https://t.co/UZOqVBdZ6a,0,0,2021-05-10 14:24:28
3779,reminder that you can get an AirTag delivered shockingly fast on Amazon rn,1,0,2021-05-10 14:21:28
3780,Can an iPhone in a speeding car help find a 'lost' AirTag? https://t.co/4RTH6gEp31 https://t.co/HVm4sRMmud,0,1,2021-05-10 14:16:44
3781,AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/EfoqLUV0vP https://t.co/39i29FIiYE,0,0,2021-05-10 14:15:35
3782,Got an Apple AirTag? Here's how to use AirTags to keep track of your important items. https://t.co/M9Giw7Yrwy,1,0,2021-05-10 14:15:26
3783,"…an AirTag-type feature embedded in their car, impossible to remove or disable, for $20?

Would it be unconstitutional for Congress to require every phone, every phone maker, every auto, to support a national FindMy network?

Would it work?",1,1,2021-05-10 14:15:26
3784,It’s Already Possible To Hack An AirTag To Display A Custom URL When Lost https://t.co/VWwVW22YjI https://t.co/fFgGfRHD1X,5,2,2021-05-10 14:13:52
3785,"""@Apple's AirTag hacked by security researchers."" 
Reminds me of 1986 when hackers easily bypassed the hardware dongle @Autodesk had added to AutoCAD v2.5 (it interfered with plotting drawings).",0,0,2021-05-10 14:12:30
3786,"Just used my AirTag to find my keys for the first time. 

That precision location thing is pretty poor, isn’t it?

I’d seen them before it told me.",0,0,2021-05-10 14:10:53
3787,AirTag Successfully Hacked to Show Custom URL in Lost Mode - MacRumors https://t.co/qP0KlAihPL,0,0,2021-05-10 14:10:25
3788,Apple AirTag. Now available at Verizon. #IamVZ https://t.co/i6L9RZbs1G,0,0,2021-05-10 14:10:01
3789,I put together a list of 30+ random dumb/creative/provocative uses of Apple's AirTags - I think they have a lot of weird potential for creative tech/experience design applications. #AirTags #airtag  https://t.co/2svyCQjFSA,1,0,2021-05-10 14:09:13
3790,"#Apple #AirTag Teardown &amp; Test Point Mapping

#engineering

https://t.co/c3jaMEuERE",0,0,2021-05-10 14:08:09
3791,"@kron4news To whom wrote this article/tweeted this: do you even know how they work? If it’s not an airtag registered to your phone, it’ll alert you and let you know you have an unknown airtag on you. Which then you just find it and pop the battery out",0,0,2021-05-10 14:07:30
3792,The long-awaited AirTags have already been hacked https://t.co/9XAkYTqTrJ,0,0,2021-05-10 14:06:00
3793,Can an iPhone in a speeding car help find a 'lost' AirTag? https://t.co/pvapXV5bbV by @the_pc_doc ZDNet,1,0,2021-05-10 14:04:27
3794,Can an iPhone in a speeding car help find a 'lost' AirTag? https://t.co/SEPznVE9vD by @the_pc_doc,4,1,2021-05-10 14:03:16
3795,That didn't take long. #AirTags already hacked: https://t.co/KTMscvkkn1,1,0,2021-05-10 14:03:00
3796,AirTag review: A neat product at odds with Apple’s pro-privacy messaging https://t.co/tMBKdAFlxR https://t.co/Vp1DP7N1Kb,0,0,2021-05-10 14:00:34
3797,It’s Already Possible To Hack An AirTag To Display A Custom URL When Lost. It is already possible to hack an AirTag to display a custom URL when in Lost Mode. Here are all the details on this. [ Continue reading this over at https://t.co/Wgfcy6UTJw ] ... https://t.co/CE3Z1Ckcuk https://t.co/BxdKLC5QUT,0,0,2021-05-10 14:00:11
3798,"@theloop I have built it into my motorcycle. It took some high density foam, a piece of fabric and an AirTag :)",0,0,2021-05-10 13:55:15
3799,Gorgeous indeed. Kinda gives off an AirTag or OG iPod vibe. https://t.co/KB2DvAe29U,15,0,2021-05-10 13:54:31
3800,"SyrupCast 237: Hands-on with Apple’s AirTag and Samsung’s Galaxy Book Pro
https://t.co/KimjWOkZMW https://t.co/mSTbLPQZdT",3,1,2021-05-10 13:54:19
3801,AirTag hacked for the first time by security researcher https://t.co/81menCMweW (https://t.co/k8lkjN9k2N),0,0,2021-05-10 13:54:13
3802,"This week, on the HomeKit Insider podcast, your hosts review #AirTag, Hunter launches new #HomeKit ceiling fans, and we recommend the best HomeKit dimmer switches.
 https://t.co/bERJk33Ld2 https://t.co/f6DSDLrIWF",0,0,2021-05-10 13:53:05
3803,AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/IeoWU4AdyA https://t.co/v5FYA3y2HQ,0,0,2021-05-10 13:52:37
3804,I really want to buy an airtag but neither I have any key nor an iphone,8,0,2021-05-10 13:49:23
3805,@AmCharlieWills the fucks an airtag boss,0,0,2021-05-10 13:48:03
3806,I’m half tempted to buy an AirTag for my keys because I can NEVER find them,0,0,2021-05-10 13:46:39
3807,Imagine an AirTag embedded into an Apple Watch,9,0,2021-05-10 13:46:00
3808,"Here's a detailed review of Apple's AirTag tracking device, from @AnthonyGaenzle #productreview #blog https://t.co/7yOOlkARWS https://t.co/HF4BF9SMln",2,1,2021-05-10 13:45:00
3809,"#AirTag #ApplePencil2 Proof of concept.

I actually love the weighting, as it keeps my Apple Pencil oriented correctly for double-tapping and also prevents accidental taps quite well.

But the preferred design would allow charging without removal of the tag. https://t.co/b52VzRFfDq",0,0,2021-05-10 13:44:19
3810,@L0vetodream Now to fit it inside an AirTag!,3,0,2021-05-10 13:43:29
3811,@MacRumors What is airtag,0,0,2021-05-10 13:41:04
3812,"Security Researcher Hacks Apple’s AirTag, Modifies Its Software https://t.co/socng1KykX [@MakeUseOF]",0,0,2021-05-10 13:40:00
3813,"早い

AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/dA2llKgkf7",0,0,2021-05-10 13:37:54
3814,Comment: AirTag could become an essential retail and business tool if Apple wants it to be one - 9to5Mac https://t.co/pILdn4Jgwa,0,0,2021-05-10 13:35:15
3815,A nice token of #appreciation for our #enterprisemobility #team @SAP ... thanks @MartinLang #airtag #apple https://t.co/71KxApzBHY,13,1,2021-05-10 13:33:56
3816,Yea apple know what they doing.. lost my wallet again I’m going to buy an airtag,1,0,2021-05-10 13:32:02
3817,Thinking of buying an Airtag to put on Barry White 🤔 https://t.co/JqgNQQm9Ol,3,0,2021-05-10 13:27:31
3818,"While it might be tempting to stick an AirTag on just about everything you want to keep tabs on, there's one thing you definitely shouldn't track. By @timbrookes https://t.co/jVmepmm5kx",4,2,2021-05-10 13:25:10
3819,"🐶🐶太英俊了
Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff https://t.co/hvVOrtNAgr",0,0,2021-05-10 13:24:58
3820,Harvey with his #airtag attached. Try getting lost now ya little bastard. #apple #appleairtag #lhasa https://t.co/92NERO9kXb,1,0,2021-05-10 13:23:09
3821,The #AirTag after 1 week of use  #Scratch #airtags #keys #Apple https://t.co/tYUIsUHHBC,0,0,2021-05-10 13:20:19
3822,Apple AirTag tracker hacked and reprogrammed by a security researcher https://t.co/LofIWfUGbw,0,0,2021-05-10 13:20:02
3823,"@finsteininvest Airtag. 

https://t.co/5dAq4ItXBF",1,0,2021-05-10 13:18:55
3824,So I dropped a single AirTag into my wallet and it's... okay.  (I still wish Japan would ditch cash altogether. Apple Pay is _literally_ only thing you can have on you in Georgia.),1,0,2021-05-10 13:18:29
3825,How long before someone swallows an Airtag??,3,0,2021-05-10 13:18:01
3826,AirTag hacked for the first time by security researcher https://t.co/KZbr7AH6Dv https://t.co/OIhckGalS6,0,0,2021-05-10 13:12:09
