listing_id,id,date,reviewer_id,reviewer_name,comments
22573,50189157,2015-10-10,198089,Michelle,"Francesco's apartment is as gorgeous as it looks on photos.  It was very clean, cozy and interesting.  Although it is located out of the touristy part of the city, it is nice to come back to a less tourist dense area.  Pigneto has a very trendy vibe which reminded me of my favourite spots in Manhattan - the East and West Village filled with great restaurants and bars favoured by the hip locals.  A bus stop is located just across the apartment which made it easy to get into the centre of Rome and to Termini train station.  Francesco was very welcoming and had sent me a very helpful list of his favourite haunts in the neighbourhood prior to my arrival.  Since I love eating I had tried three suggestions on his list, which I must say were on point and during the week's stay I had made repeat visits.  A great host, Francesco kept in touch via (Hidden by Airbnb) for anything I may have needed.  I was very satisfied with my stay in Rome and I highly recommend Francesco's property. I will definitely stay here the very next time I visit Rome.  Grazie Francesco !"
22573,66503168,2016-03-22,2603041,Hans-Peter,"Although Francesco was not at home during our stay, he has perfectly organized the handover of the keys and his friend Antonio was very welcoming. He also gave us great tips for restaurants in the Pigneto area and beyond. The flat is nicely furnished and conveniently located just a few meters away from a bus and tram stop. The area itself (which looks a bit rough on the first glance) offers lots of nice bars, restaurants and cafés and you can relax from the tourist crowds in the historic center. All in all, we really enjoyed our stay in Rome and I can definitely recommend staying with Francesco."
22573,68601097,2016-04-05,64456343,Uijin,"He was a great host showing his hospitality with a bottle of wine and sweet chocolates.
However, my family had a bit difficult time enduring the smell of tobacco.
Location was good to use the public transportation. 
Thanks so much, Franscesco."
22573,69840055,2016-04-14,4175285,Stefano,"Il proprietario, Francesco, una persona disponibilssima e molto garbata. La casa   di una pulizia impeccabile e l'arredamento, in stile retrò, è curato nei dettagli. Nulla è lasciato al caso. Lode per il letto dal materasso comodissimo."
22573,77377953,2016-05-31,42703391,August," Let me begin by saying that Francesco is a very warm and welcoming host who made me feel comfortable immediately. He gave me a tour of the apartment showing me everything that I might need. The loft is well appointed and very cozy. His has to be the most comfortable mattress I have ever slept on!! Francesco also provided a document that describes the neighborhood bars and restaurants as well as how to get around Roma. Moreover, Francesco was very accessible whenever I had a question. The apartment is very quiet as well. "
22573,83760628,2016-07-04,13191983,Vasily,"Responsive host, trendy appartmnt, good neighborhood (like Brooklyn in NY). Strongly recommend."
22573,88310228,2016-07-24,20253346,Gianfilippo,Ottima base per esplorare il Pigneto
22573,94415050,2016-08-15,41909128,James,Perfect Airbnb. 
22573,97042065,2016-08-25,1110208,Kat,"The apartment is beautiful and a great place to stay - it is near a slew of bars and restaurants and has a casual relaxed vibe. Francesco was attentive to any of our needs. 
Highly recommended! "
22573,98275160,2016-08-30,87219814,Güçlü,"The apartment itself is just a master piece of art! I love the decoration details and retro touches! It is simple, trendy and very comfortable. The location of the apartment is just perfect! You could use trams 5 or 14 just across the street to get the Termini station in 10 minutes...  The neighborhood is full of nice restaurants! 
And the host Francesco... he was quite accessable and very kind to give answers promptly. He shares  very useful ""what to do"" list and ""tips"" list if you have no agenda... Overall, it was just one of the perfect staying experiences that I enjoyed a lot. You actually stay in between cruising the city and staying in and enjoying the apartment with a nice bottle of wine! "
22573,100386372,2016-09-09,8233362,Phylicia,Francesco was very welcoming and provided plenty of useful information (from how to get to his place to where to go in town) even before we arrived. He was easily contactable and super responsive and his place was exactly as pictured. The neighbourhood is a short travel away from the main tourist spots but quite easy to get too and he has the advantage of having a super comfortable bed and one of the best gelatos we've tried in Rome (and we tried a lot) round the corner. 
22573,109819825,2016-10-23,9578973,Claire,"Très bel appartement décoré avec goût, confortable et tranquille !"
22573,110422310,2016-10-26,20002090,Eleonora,"Francesco è stato un ospite gentilissimo, disponibile e preciso. Le foto della casa corrispondono alla realtà. Molto accogliente, arredata benissimo e in una zona ben collegata con il centro. "
22573,259564475,2018-05-01,101124,Luca,"L'appartamento di Francesco e' un piccolo gioiello nel cuore del Pigneto: pulitissimo, comodo, silenzioso, luminoso, arredato con gusto ed attenzione per i dettagli.
La posizione e' magnifica: vicino a tutti i locali del pigneto e servitissima per raggiungere qualsiasi punto della citta'.
Francesco e' stato un host perfetto: preciso nelle comunicazioni, disponibile, molto simpatico.
Sicuramente prenotero' ancora la sua casa e non posso che consigliarla vivamente a tutti!"
22573,263427113,2018-05-12,13307450,Vincent,Great place and location
22573,269472877,2018-05-27,16057198,Fiona,"Francesco’s apartment is exceptionally stylish and makes a great base for exploring Rome.
Just 8 stops/15 minutes on the tram from Termini it is conveniently close but also just far enough away from the heat and crowds of central Rome.
Pigneto is a fantastic friendly neighbourhood with a great selection of local restaurants.
Francesco is responsive but unobtrusive, greeted us in person despite us arriving fairly late on a Thursday night - his suggestion of restaurants were spot on too. A lovely first experience of Rome!"
22573,273172587,2018-06-05,118297476,Antoinette,"Me and my boyfriend just got back from Rome and we already miss Francesco’s place! Not only the loft but the neighborhood. We specifically wanted to stay out the city center so if you do too, this is the place to stay. The neighborhood was inviting and and the vibe was cool. We loved the restaurants which were way better than the touristy areas and the diversity made us feel at home. The loft was clean, cozy and the decor was amazing. Looks just like the photos. Francesco is a cool guy and communicating was a breeze. I will definitely stay here again when visiting Rome. "
